,filename,P_in,P_rec,N_cal,seed,loss,mean_hem1_ipsi,mean_hem1_contra,mean_hem2_ipsi,mean_hem2_contra,var_hem1_ipsi,var_hem1_contra,var_hem2_ipsi,var_hem2_contra,max_hem1_ipsi,max_hem1_contra,max_hem2_ipsi,max_hem2_contra,nb_hem1_ipsi_pref,nb_hem2_ipsi_pref
23,IpsiContra_In07_Rec02_Col10_s1.npz,0.7,0.2,10,1,0.010294485837221146,-0.06200274080038071,-0.08418035507202148,-0.047395966947078705,-0.04611530900001526,0.13420470058918,0.21980157494544983,0.03485678508877754,0.16878631711006165,0.19678150117397308,0.4315236210823059,0.027512097731232643,0.45780476927757263,9,1
24,IpsiContra_In02_Rec02_Col30_s2.npz,0.2,0.2,30,2,0.016747094690799713,-0.04572225362062454,0.0629672035574913,0.027815457433462143,-0.035130053758621216,0.07595504820346832,0.2496664822101593,0.20192261040210724,0.16349221765995026,0.07002602517604828,0.5842752456665039,0.6757265329360962,0.4688109755516052,2,14
25,IpsiContra_In05_Rec02_Col40_s2.npz,0.5,0.2,40,2,0.016518132761120796,-0.015965629369020462,-0.025635916739702225,-0.06787558645009995,0.026387741789221764,0.11709089577198029,0.20803779363632202,0.09358798712491989,0.24509197473526,0.2471846044063568,0.6305274367332458,0.24583862721920013,0.6399956941604614,8,4
26,IpsiContra_In05_Rec07_Col10_s0.npz,0.5,0.7,10,0,0.010006788186728954,-0.04869549721479416,-0.10427314043045044,-0.05409027263522148,-0.04897821322083473,0.21628667414188385,0.25978732109069824,0.058582283556461334,0.31389597058296204,0.5311309099197388,0.9603641033172607,0.05156618356704712,0.8532388210296631,7,5
27,IpsiContra_In02_Rec05_Col30_s2.npz,0.2,0.5,30,2,0.01763463020324707,-0.027361255139112473,-0.03888444975018501,0.013746464625000954,-0.0414736270904541,0.061899129301309586,0.16944186389446259,0.10878722369670868,0.1586322784423828,0.10064380615949631,0.6083752512931824,0.20759926736354828,0.5308977365493774,7,15
28,IpsiContra_In05_Rec05_Col40_s2.npz,0.5,0.5,40,2,0.016281843185424805,-0.11134977638721466,-0.1177903413772583,-0.04467051476240158,-0.0775967538356781,0.1587565839290619,0.284629762172699,0.19558680057525635,0.21115514636039734,0.4173525273799896,0.6741494536399841,0.4221676290035248,0.5303544998168945,3,10
29,IpsiContra_In05_Rec07_Col10_s1.npz,0.5,0.7,10,1,0.011631595902144909,-0.06896378099918365,-0.05584881827235222,-0.05572540685534477,0.0009840041166171432,0.171703040599823,0.1447264403104782,0.03636469319462776,0.1743876039981842,0.44531044363975525,0.348204642534256,0.07488307356834412,0.534292459487915,7,1
30,IpsiContra_In10_Rec07_Col20_s2.npz,1.0,0.7,20,2,0.014472356997430325,-0.22777250409126282,-0.09749095141887665,-0.180124431848526,-0.0022219419479370117,0.742053747177124,0.27092209458351135,0.09296795725822449,0.5976306200027466,3.5326087474823,0.7169423699378967,-0.03098885901272297,1.3781582117080688,3,1
31,IpsiContra_In05_Rec10_Col40_s2.npz,0.5,1.0,40,2,0.01674043945968151,-0.1786893904209137,-0.12569209933280945,-0.18153449892997742,-0.033310920000076294,0.08871407806873322,0.17683181166648865,0.11172482371330261,0.1818053424358368,0.11738331615924835,0.6424639225006104,0.04538486897945404,0.4739116430282593,0,0
32,IpsiContra_In02_Rec10_Col30_s2.npz,0.2,1.0,30,2,0.013912394642829895,-0.03137131780385971,-0.1001913994550705,-0.018934685736894608,-0.13882043957710266,0.05249151214957237,0.17140597105026245,0.09775649011135101,0.10018710047006607,0.07517105340957642,0.3342606723308563,0.303879052400589,0.2801109254360199,6,13
33,IpsiContra_In02_Rec10_Col30_s0.npz,0.2,1.0,30,0,0.010982486419379711,-0.2960957884788513,-0.4796411395072937,-0.24159058928489685,-0.1428384929895401,0.1589066982269287,0.4725968539714813,0.3952430486679077,0.2641114592552185,0.00671013817191124,0.9759697318077087,1.2359633445739746,0.920220673084259,0,6
34,IpsiContra_In05_Rec10_Col40_s0.npz,0.5,1.0,40,0,0.010292084887623787,-0.2977352440357208,-0.18522629141807556,-0.19355729222297668,-0.18181607127189636,0.23533377051353455,0.22958484292030334,0.09770223498344421,0.3041748106479645,0.35031142830848694,0.6447712779045105,0.014177577570080757,0.6986668109893799,2,2
35,IpsiContra_In02_Rec02_Col30_s1.npz,0.2,0.2,30,1,0.010205143131315708,-0.0657811239361763,-0.061161380261182785,-0.06175066903233528,-0.044576458632946014,0.11689752340316772,0.19203981757164001,0.13089536130428314,0.21559523046016693,0.24914488196372986,0.5439254641532898,0.15867897868156433,0.4410925805568695,4,6
36,IpsiContra_In10_Rec07_Col20_s0.npz,1.0,0.7,20,0,0.009976943954825401,-0.17017559707164764,-0.005079167895019054,-0.1908629834651947,-0.12793774902820587,0.19667966663837433,0.1957358568906784,0.08577728271484375,0.233842670917511,0.38299065828323364,0.7175137400627136,0.02323683351278305,0.5189111828804016,2,0
37,IpsiContra_In05_Rec02_Col40_s1.npz,0.5,0.2,40,1,0.011804956942796707,-0.08955300599336624,4.707723928731866e-05,-0.12630894780158997,-0.04175003618001938,0.13991235196590424,0.2138766497373581,0.1814420521259308,0.1769525557756424,0.12890438735485077,0.44957149028778076,0.24534940719604492,0.32491812109947205,4,1
38,IpsiContra_In02_Rec05_Col30_s1.npz,0.2,0.5,30,1,0.011525905691087246,-0.06082890182733536,-0.10139014571905136,-0.08162237703800201,-0.06761212646961212,0.13845425844192505,0.1905776560306549,0.15171559154987335,0.15152768790721893,0.30156460404396057,0.5545696020126343,0.3820297122001648,0.3324601650238037,9,6
39,IpsiContra_In05_Rec05_Col40_s1.npz,0.5,0.5,40,1,0.011870627291500568,-0.17722834646701813,-0.1865290105342865,-0.12371871620416641,-0.13400974869728088,0.1440718024969101,0.6569532155990601,0.30393609404563904,0.19063763320446014,0.14156405627727509,1.814612865447998,1.0737501382827759,0.5106338858604431,0,5
40,IpsiContra_In05_Rec05_Col40_s0.npz,0.5,0.5,40,0,0.01050595659762621,-0.15676185488700867,-0.09662165492773056,-0.12699447572231293,-0.07811244577169418,0.14602531492710114,0.22670608758926392,0.10221295058727264,0.2302890568971634,0.33076632022857666,0.7881994843482971,0.09965500980615616,0.733467698097229,1,2
41,IpsiContra_In02_Rec05_Col30_s0.npz,0.2,0.5,30,0,0.010793332941830158,-0.08727436512708664,-0.1252392828464508,-0.06782583892345428,-0.07757191359996796,0.08757919073104858,0.29672667384147644,0.14202547073364258,0.2467624694108963,0.1330471634864807,0.9195706844329834,0.2492881417274475,1.0031956434249878,2,6
42,IpsiContra_In05_Rec07_Col10_s2.npz,0.5,0.7,10,2,0.016616275534033775,-0.020232032984495163,-0.15676529705524445,0.07665635645389557,-0.10194507986307144,0.07745139300823212,0.2749800682067871,0.14778076112270355,0.15461133420467377,0.2055988907814026,0.629372239112854,0.39345279335975647,0.3264171779155731,5,22
43,IpsiContra_In05_Rec02_Col40_s0.npz,0.5,0.2,40,0,0.010154619812965393,-0.03336392343044281,-0.1172075867652893,-0.11219654977321625,-0.07585644721984863,0.26138556003570557,0.33867737650871277,0.1444801390171051,0.21066804230213165,0.6007452607154846,0.647294819355011,0.17465481162071228,0.4664653539657593,12,4
44,IpsiContra_In02_Rec02_Col30_s0.npz,0.2,0.2,30,0,0.01073889248073101,-0.10698153078556061,0.012852990999817848,-0.09268313646316528,-0.0443483330309391,0.23072469234466553,0.44324812293052673,0.2947556674480438,0.2506169378757477,0.2610461413860321,1.1549036502838135,0.567845344543457,0.9898825287818909,0,8
45,IpsiContra_In10_Rec07_Col20_s1.npz,1.0,0.7,20,1,0.00907805934548378,-0.06178433448076248,-0.2749938666820526,-0.058101583272218704,-0.14185312390327454,0.043376825749874115,0.4338016211986542,0.18366174399852753,0.1080101877450943,0.06397467106580734,1.2708624601364136,0.7185452580451965,0.13663986325263977,4,9
46,IpsiContra_In05_Rec10_Col40_s1.npz,0.5,1.0,40,1,0.011494905687868595,-0.07823051512241364,-0.12046083062887192,-0.16596591472625732,-0.08889957517385483,0.18913507461547852,0.19351747632026672,0.08230563253164291,0.18915711343288422,0.6536480188369751,0.4497925341129303,-0.024377942085266113,0.5199474096298218,5,0
47,IpsiContra_In02_Rec10_Col30_s1.npz,0.2,1.0,30,1,0.016409141942858696,-0.11536815017461777,-0.16444207727909088,-0.08246810734272003,-0.05620560795068741,0.06938372552394867,0.2144242823123932,0.11502230167388916,0.14681154489517212,0.10683531314134598,0.5679462552070618,0.26480087637901306,0.40304893255233765,2,6
48,IpsiContra_In02_Rec02_Col10_s2.npz,0.2,0.2,10,2,0.017388932406902313,-0.05971037223935127,-0.05828101187944412,-0.05018578842282295,0.02613627351820469,0.08497995138168335,0.20070283114910126,0.06649793684482574,0.20620045065879822,0.10903803259134293,0.5896767973899841,0.0622420608997345,0.464305579662323,5,2
49,IpsiContra_In07_Rec10_Col20_s1.npz,0.7,1.0,20,1,0.011305008083581924,0.02171921730041504,-0.13981708884239197,-0.09044633060693741,-0.042735565453767776,0.6249154210090637,0.1873374581336975,0.052655696868896484,0.1926352083683014,2.5233256816864014,0.4448019564151764,0.06812818348407745,0.4306400716304779,7,2
50,IpsiContra_In02_Rec05_Col10_s2.npz,0.2,0.5,10,2,0.01639062911272049,-0.23757687211036682,-0.17328426241874695,-0.10514400154352188,0.014005536213517189,0.5291646122932434,0.24603794515132904,0.08528950065374374,0.2700534164905548,1.1902856826782227,0.4701947569847107,0.11467178165912628,0.7072212100028992,10,2
51,IpsiContra_In02_Rec07_Col40_s0.npz,0.2,0.7,40,0,0.010167890228331089,-0.14572109282016754,-0.08747522532939911,-0.16331081092357635,-0.09774310886859894,0.1641717106103897,0.28221797943115234,0.15959134697914124,0.224064901471138,0.21925286948680878,1.1055957078933716,0.3977808356285095,0.6169057488441467,3,3
52,IpsiContra_In05_Rec07_Col30_s0.npz,0.5,0.7,30,0,0.010016835294663906,-0.05318973585963249,-0.15882723033428192,-0.09533719718456268,-0.16006410121917725,0.128058522939682,0.19838163256645203,0.08411357551813126,0.25042375922203064,0.331754595041275,0.593490481376648,0.14014607667922974,0.7258949875831604,7,3
53,IpsiContra_In07_Rec05_Col20_s0.npz,0.7,0.5,20,0,0.010807140730321407,-0.10573609173297882,-0.10966731607913971,-0.028306161984801292,-0.10085423290729523,0.09844961017370224,0.23134057223796844,0.12275314331054688,0.19128282368183136,0.15464796125888824,0.550942599773407,0.4048904776573181,0.3654370605945587,1,8
54,IpsiContra_In07_Rec02_Col20_s0.npz,0.7,0.2,20,0,0.010511721484363079,-0.04674674570560455,-0.08638353645801544,-0.02514193020761013,-0.1259949505329132,0.06994850933551788,0.2273397147655487,0.11253160983324051,0.16759878396987915,0.1282181441783905,0.7463210821151733,0.3112282156944275,0.30856984853744507,2,8
55,IpsiContra_In07_Rec02_Col20_s1.npz,0.7,0.2,20,1,0.008492138236761093,-0.06188502162694931,-0.048357464373111725,-0.09532996267080307,-0.046133674681186676,0.12653782963752747,0.19873912632465363,0.12838761508464813,0.1266394704580307,0.15231367945671082,0.5639218688011169,0.22335945069789886,0.25851544737815857,4,2
56,IpsiContra_In02_Rec10_Col10_s2.npz,0.2,1.0,10,2,0.016379496082663536,-0.10864929854869843,0.3639429211616516,-0.46673351526260376,-0.07306192070245743,0.20483127236366272,0.6576520204544067,0.3648633062839508,0.3652437925338745,0.1845882683992386,1.541143536567688,0.34589454531669617,0.8197193741798401,2,3
57,IpsiContra_In07_Rec05_Col20_s1.npz,0.7,0.5,20,1,0.009834862314164639,-0.09670080244541168,-0.026614505797624588,-0.14835476875305176,-0.10036619752645493,0.14888562262058258,0.1807447373867035,0.2567749619483948,0.2386356145143509,0.34461507201194763,0.51613849401474,1.0781311988830566,0.6614133715629578,4,2
58,IpsiContra_In05_Rec07_Col30_s1.npz,0.5,0.7,30,1,0.009546500630676746,-0.21505165100097656,-0.16436871886253357,-0.356423020362854,-0.13161993026733398,0.366294801235199,0.5798341631889343,0.29124540090560913,0.24499483406543732,0.8383440375328064,1.7740248441696167,0.1401337832212448,0.7159421443939209,4,2
59,IpsiContra_In02_Rec07_Col40_s1.npz,0.2,0.7,40,1,0.014730444177985191,-0.2586294114589691,-0.3002391457557678,-0.09161363542079926,-0.2670704424381256,0.2038506716489792,0.16085200011730194,0.08701721578836441,0.3496665358543396,0.40596655011177063,-0.025996508076786995,0.26807790994644165,1.1654189825057983,3,1
60,IpsiContra_In07_Rec10_Col20_s0.npz,0.7,1.0,20,0,0.009982965886592865,-0.18632467091083527,-0.05930110812187195,-0.18295326828956604,-0.19004487991333008,0.14483140408992767,0.22322781383991241,0.08748863637447357,0.25499168038368225,0.3374936580657959,0.604283332824707,0.004690311849117279,0.7416733503341675,2,2
61,IpsiContra_In02_Rec02_Col10_s1.npz,0.2,0.2,10,1,0.010262510739266872,0.04237180948257446,-0.07712246477603912,-0.02186170592904091,-0.06490659713745117,0.14285947382450104,0.19833511114120483,0.0832071527838707,0.2278139293193817,0.4112980365753174,0.472659707069397,0.19323770701885223,0.522567868232727,18,5
62,IpsiContra_In07_Rec10_Col20_s2.npz,0.7,1.0,20,2,0.01763160154223442,-0.22821123898029327,-0.07244493067264557,-0.14421406388282776,-0.10652147233486176,0.3147631585597992,0.28850483894348145,0.10572671890258789,0.30896106362342834,1.28457510471344,0.7380543351173401,0.12962853908538818,0.7981088757514954,2,2
63,IpsiContra_In02_Rec05_Col10_s1.npz,0.2,0.5,10,1,0.0157626923173666,0.00289716525003314,-0.15997330844402313,-0.03431473299860954,-0.018473204225301743,0.07865691930055618,0.1702541708946228,0.04755701124668121,0.10816705226898193,0.16456249356269836,0.3004990518093109,0.056824445724487305,0.3428143858909607,18,2
64,IpsiContra_In02_Rec10_Col10_s0.npz,0.2,1.0,10,0,0.010110544040799141,-0.18087460100650787,-0.2327980101108551,-0.15129122138023376,-0.09033115208148956,0.2550654709339142,0.33046865463256836,0.10948213934898376,0.19298818707466125,0.6080019474029541,1.1076983213424683,0.02782426029443741,0.5024507641792297,4,1
65,IpsiContra_In07_Rec02_Col20_s2.npz,0.7,0.2,20,2,0.0172751322388649,-0.05180816724896431,-0.0862145945429802,0.03114083781838417,-0.0917961448431015,0.051491208374500275,0.3143358528614044,0.2018500715494156,0.169366255402565,0.05647672340273857,0.678739070892334,0.6689126491546631,0.4272863268852234,1,16
66,IpsiContra_In02_Rec10_Col10_s1.npz,0.2,1.0,10,1,0.011524871923029423,-0.08096344023942947,-0.14474014937877655,-0.06430870294570923,-0.13678336143493652,0.1013554260134697,0.2262219935655594,0.04546687379479408,0.2590201497077942,0.17616821825504303,0.3341485857963562,0.03767348453402519,0.764198362827301,4,2
67,IpsiContra_In07_Rec05_Col20_s2.npz,0.7,0.5,20,2,0.017978379502892494,-0.08413171023130417,-0.23308643698692322,-0.05227857828140259,-0.03920891135931015,0.07729420065879822,0.3789508044719696,0.07876355201005936,0.22560924291610718,0.2069486826658249,1.2093662023544312,0.18196378648281097,0.5019897818565369,1,2
68,IpsiContra_In05_Rec07_Col30_s2.npz,0.5,0.7,30,2,0.015222486108541489,-0.08856575191020966,-0.13236531615257263,-0.1898229420185089,-0.15583312511444092,0.0822393074631691,0.3953332304954529,0.2389005571603775,0.22126621007919312,0.11277778446674347,1.459648609161377,0.4388526976108551,0.3840387165546417,6,3
69,IpsiContra_In02_Rec07_Col40_s2.npz,0.2,0.7,40,2,0.01597796194255352,-0.1180393323302269,-0.08556772768497467,-0.06933091580867767,-0.1337093561887741,0.10518021136522293,0.1295454502105713,0.1078541949391365,0.27058324217796326,0.18162140250205994,0.40720057487487793,0.2761348783969879,0.4024065434932709,6,4
70,IpsiContra_In02_Rec05_Col10_s0.npz,0.2,0.5,10,0,0.010377470403909683,-0.03860951215028763,-0.09301050007343292,-0.12104852497577667,-0.07034945487976074,0.1946537345647812,0.2801380455493927,0.18699058890342712,0.16533833742141724,0.47833251953125,1.0812610387802124,0.48700258135795593,0.5106475949287415,8,5
71,IpsiContra_In02_Rec02_Col10_s0.npz,0.2,0.2,10,0,0.012164397165179253,-0.1937716007232666,-0.07989366352558136,-0.03685878589749336,0.0038629143964499235,0.47908028960227966,0.5856534838676453,0.09452015906572342,0.3366948366165161,0.40752947330474854,1.3875114917755127,0.2049480527639389,1.9411261081695557,0,7
72,IpsiContra_In10_Rec02_Col40_s2.npz,1.0,0.2,40,2,0.017018791288137436,0.04974931478500366,-0.11641208827495575,-0.10603950172662735,-0.09769053757190704,0.21784327924251556,0.21289537847042084,0.0880591869354248,0.44753581285476685,0.8450379371643066,0.5407408475875854,0.02834341675043106,0.7954393029212952,18,1
73,IpsiContra_In10_Rec07_Col10_s0.npz,1.0,0.7,10,0,0.010127939283847809,-0.036989789456129074,-0.042876385152339935,-0.11226768791675568,-0.021198797971010208,0.09187780320644379,0.14996156096458435,0.07055440545082092,0.22163012623786926,0.19038084149360657,0.5675914883613586,0.05978557467460632,0.7414558529853821,6,2
74,IpsiContra_In10_Rec05_Col40_s2.npz,1.0,0.5,40,2,0.01548390369862318,-0.2607726454734802,-0.21375858783721924,-0.2824738621711731,-0.16781559586524963,0.5602286458015442,0.40056124329566956,0.3499740660190582,0.6529780626296997,2.004188299179077,1.1114895343780518,0.4953237771987915,1.185962200164795,6,1
75,IpsiContra_In07_Rec10_Col30_s2.npz,0.7,1.0,30,2,0.016399135813117027,-0.1191021203994751,-0.06044962257146835,-0.2877052128314972,-0.12713447213172913,0.09390958398580551,0.28826403617858887,0.2070276290178299,0.21321500837802887,0.1277141124010086,0.8023349642753601,0.6147337555885315,0.47345006465911865,2,1
76,IpsiContra_In10_Rec10_Col40_s2.npz,1.0,1.0,40,2,0.016728047281503677,-0.0949711799621582,-0.20830655097961426,-0.005403643939644098,-0.25722187757492065,0.15217377245426178,0.43941131234169006,0.3816445767879486,0.2659643590450287,0.5915769338607788,1.2196022272109985,1.2821128368377686,0.608712375164032,3,11
77,IpsiContra_In07_Rec05_Col30_s2.npz,0.7,0.5,30,2,0.014850739389657974,-0.12193922698497772,-0.23055382072925568,-0.081590935587883,-0.16438740491867065,0.5444379448890686,0.28909891843795776,0.07999669760465622,0.3974919319152832,2.1045267581939697,0.5847225189208984,0.21320803463459015,1.396080493927002,7,4
78,IpsiContra_In07_Rec02_Col30_s2.npz,0.7,0.2,30,2,0.015617775730788708,-0.017475834116339684,0.011451194062829018,-0.09158085286617279,0.04578252136707306,0.12040400505065918,0.22423522174358368,0.1011471077799797,0.27170270681381226,0.35480040311813354,0.7143898606300354,0.12545625865459442,0.8321231603622437,8,2
79,IpsiContra_In10_Rec07_Col10_s1.npz,1.0,0.7,10,1,0.012092681601643562,-0.028147494420409203,-0.01724138855934143,-0.0806027427315712,-0.041096653789281845,0.06351453065872192,0.3038489520549774,0.11245636641979218,0.2024330198764801,0.13336460292339325,0.6939513087272644,0.3883552849292755,0.433835506439209,9,3
80,IpsiContra_In05_Rec07_Col20_s2.npz,0.5,0.7,20,2,0.016847047954797745,-0.09598466008901596,-0.20675578713417053,-0.022152265533804893,-0.12913474440574646,0.08176631480455399,0.3760835528373718,0.12546125054359436,0.15834346413612366,0.135297030210495,1.0896923542022705,0.3047887980937958,0.3331065773963928,1,10
81,IpsiContra_In05_Rec07_Col20_s0.npz,0.5,0.7,20,0,0.010112849995493889,-0.14824509620666504,-0.13563835620880127,-0.12625789642333984,-0.17825336754322052,0.1857059746980667,0.2230270653963089,0.09684193879365921,0.22149543464183807,0.4034150242805481,0.6792405843734741,0.07609894126653671,0.47035515308380127,4,2
82,IpsiContra_In10_Rec02_Col40_s1.npz,1.0,0.2,40,1,0.011089704930782318,-0.038957785815000534,0.0014501363039016724,-0.06947935372591019,-0.02760769985616207,0.11479878425598145,0.23138804733753204,0.1600884646177292,0.2562052607536316,0.25167396664619446,0.6057329773902893,0.2507060170173645,0.8037425875663757,6,5
83,IpsiContra_In07_Rec10_Col30_s1.npz,0.7,1.0,30,1,0.012755753472447395,-0.06923987716436386,-0.09727426618337631,-0.22189049422740936,-0.08162567764520645,0.38838741183280945,0.4003278315067291,0.13955534994602203,0.20261146128177643,1.3576213121414185,1.1053611040115356,0.10112951695919037,0.42379575967788696,6,1
84,IpsiContra_In10_Rec05_Col40_s1.npz,1.0,0.5,40,1,0.009782030247151852,-0.15140727162361145,-0.019134216010570526,-0.21930722892284393,0.025203604251146317,0.11224427819252014,0.45411285758018494,0.23238396644592285,0.29165878891944885,0.15878523886203766,1.574859380722046,0.12363725900650024,0.7698526978492737,1,1
85,IpsiContra_In07_Rec02_Col30_s0.npz,0.7,0.2,30,0,0.011414394713938236,-0.054894447326660156,-0.05578654259443283,-0.04966225475072861,-0.09850651025772095,0.08809850364923477,0.22753041982650757,0.12748122215270996,0.2376367300748825,0.12024480849504471,0.6069971323013306,0.24565957486629486,0.5729401707649231,7,7
86,IpsiContra_In10_Rec10_Col40_s0.npz,1.0,1.0,40,0,0.012930207885801792,-0.18138964474201202,-0.18367108702659607,-0.12325122207403183,-0.13189013302326202,0.13175442814826965,0.14822620153427124,0.06658301502466202,0.22985294461250305,0.49148133397102356,0.3119581639766693,0.10722852498292923,0.6902876496315002,1,2
87,IpsiContra_In07_Rec05_Col30_s0.npz,0.7,0.5,30,0,0.010250053368508816,-0.12066294997930527,-0.22583594918251038,-0.08382155746221542,-0.14653995633125305,0.16554290056228638,0.31095343828201294,0.16936077177524567,0.3085511326789856,0.2304748296737671,0.5386862754821777,0.5142220258712769,0.5849528312683105,5,4
88,IpsiContra_In07_Rec05_Col30_s1.npz,0.7,0.5,30,1,0.01078704558312893,-0.06974028050899506,-0.08875761926174164,-0.2509223520755768,-0.0926433801651001,0.1108652651309967,0.21174553036689758,0.3849189877510071,0.12990014255046844,0.293479323387146,0.44002220034599304,1.3251347541809082,0.23651716113090515,5,3
89,IpsiContra_In10_Rec10_Col40_s1.npz,1.0,1.0,40,1,0.015643442049622536,-0.16538076102733612,-0.18012356758117676,-0.11762092262506485,-0.18880610167980194,0.1508941501379013,0.17804181575775146,0.09013309329748154,0.20851141214370728,0.2626968324184418,0.3638814389705658,0.18919920921325684,0.7406112551689148,4,5
90,IpsiContra_In07_Rec02_Col30_s1.npz,0.7,0.2,30,1,0.00974342506378889,-0.04155035689473152,-0.013151335529983044,-0.1366550475358963,-0.11924882233142853,0.15414632856845856,0.3142502009868622,0.21195773780345917,0.26725298166275024,0.5918630957603455,0.7723125219345093,0.26746660470962524,0.835746169090271,5,5
91,IpsiContra_In10_Rec05_Col40_s0.npz,1.0,0.5,40,0,0.009678191505372524,-0.23974163830280304,-0.17069968581199646,-0.03333983197808266,-0.07873199880123138,0.19968019425868988,0.24645376205444336,0.10057639330625534,0.26146435737609863,0.17727434635162354,0.4225662648677826,0.29335546493530273,0.7728471159934998,1,5
92,IpsiContra_In07_Rec10_Col30_s0.npz,0.7,1.0,30,0,0.010193669237196445,-0.15729844570159912,-0.04541917145252228,-0.24087247252464294,-0.21892449259757996,0.15051770210266113,0.23966968059539795,0.1890815943479538,0.2618779242038727,0.39369624853134155,0.49923497438430786,0.6167461276054382,0.853681743144989,1,2
93,IpsiContra_In10_Rec07_Col10_s2.npz,1.0,0.7,10,2,0.016467707231640816,-0.1483575850725174,-0.24277324974536896,-0.05388756841421127,-0.12376773357391357,0.19540482759475708,0.47445133328437805,0.1179458349943161,0.2793814539909363,0.545591413974762,1.4185975790023804,0.3003455698490143,0.7954144477844238,0,8
94,IpsiContra_In10_Rec02_Col40_s0.npz,1.0,0.2,40,0,0.010365510359406471,-0.10636334121227264,-0.04539855569601059,-0.027316410094499588,-0.015768855810165405,0.22425559163093567,0.21607469022274017,0.07823723554611206,0.22584348917007446,0.4124908447265625,0.4278356432914734,0.23329117894172668,0.4864955544471741,3,7
95,IpsiContra_In05_Rec07_Col20_s1.npz,0.5,0.7,20,1,0.011888554319739342,-0.202998086810112,-0.3066976070404053,-0.01781388558447361,-0.04556409642100334,0.24535112082958221,0.9609763622283936,0.3555089831352234,0.17218682169914246,0.5722370743751526,2.9137392044067383,0.9594154357910156,0.5282529592514038,1,15
96,IpsiContra_In10_Rec10_Col10_s1.npz,1.0,1.0,10,1,0.012872678227722645,-0.08869127929210663,-0.10633231699466705,-0.059449225664138794,-0.04137783497571945,0.09157361835241318,0.1357865333557129,0.041362497955560684,0.12689663469791412,0.20074601471424103,0.33116716146469116,0.025865793228149414,0.40212416648864746,4,0
97,IpsiContra_In05_Rec10_Col20_s2.npz,0.5,1.0,20,2,0.015710653737187386,-0.09295603632926941,-0.11192487180233002,-0.198465496301651,-0.13375484943389893,0.0485958568751812,0.23824435472488403,0.11047565191984177,0.1582864373922348,0.04350957274436951,0.857102632522583,-0.07684728503227234,0.4098847210407257,2,0
98,IpsiContra_In10_Rec07_Col40_s2.npz,1.0,0.7,40,2,0.01577679254114628,-0.17667892575263977,-0.46751338243484497,-0.05463976785540581,-0.22259709239006042,0.09910017251968384,0.7516806125640869,0.5074417591094971,0.29376596212387085,0.043954867869615555,2.000864267349243,1.8642996549606323,0.8909791707992554,1,12
99,IpsiContra_In10_Rec05_Col10_s0.npz,1.0,0.5,10,0,0.010761733166873455,-0.03523048758506775,-0.104273222386837,-0.09212789684534073,-0.07857882976531982,0.16702744364738464,0.176898792386055,0.0810694769024849,0.3094882667064667,0.40010932087898254,0.48423177003860474,0.0793890506029129,0.9568143486976624,11,1
